sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
3330,2583,Articles sport,2583,Articles sport,0.9998377219485994,True,2583,Articles sport,0.9977169,True,23,Unknown_23,0.9989894065646979,False,weighted,True,text,False
3331,2060,Articles soins,2060,Articles soins,0.9926848065450944,True,2582,Matériel & accessoires,0.2152889,False,16,Unknown_16,0.6639685303923581,False,weighted,False,text,False
3332,1560,Photos,2582,Matériel & accessoires,0.9579273120719666,False,2582,Matériel & accessoires,0.77625704,False,22,Unknown_22,0.8852592144106909,False,weighted,True,text,False
3333,1180,Décoration,10,Livres,0.4745307497846444,False,1180,Décoration,0.2773131,True,0,Unknown_0,0.3031335768203353,False,weighted,False,text,False
3334,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9987774434336137,True,1300,Jeux vidéo ancien,0.26907098,True,9,Unknown_9,0.7068948637037343,False,weighted,True,text,False
3335,2060,Articles soins,1920,Musique amplifiée,0.990461486285712,False,1920,Musique amplifiée,0.9966241,False,14,Unknown_14,0.9929265545045052,False,weighted,True,image,False
3336,1160,Électroménager,1160,Électroménager,0.9968372071277011,True,1160,Électroménager,0.9977738,True,5,Unknown_5,0.9972118666464631,False,weighted,True,image,False
3337,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9227098478716617,True,1140,TV,0.31581536,False,7,Unknown_7,0.6765605705286267,False,weighted,False,text,False
3338,2583,Articles sport,2583,Articles sport,0.7209160651753816,True,2583,Articles sport,0.41141653,True,23,Unknown_23,0.5971162602895781,False,weighted,True,text,False
3339,1560,Photos,2582,Matériel & accessoires,0.3487235645287744,False,1560,Photos,0.68346506,True,13,Unknown_13,0.45402965245588156,False,weighted,False,image,False
3340,2522,Équipement bébé,2522,Équipement bébé,0.9951389005348071,True,2522,Équipement bébé,0.87547976,True,21,Unknown_21,0.9472752613165966,False,weighted,True,text,False
3341,1280,Accessoires téléphones,1281,Téléphonie fixe,0.8686095496773769,False,1281,Téléphonie fixe,0.93970835,False,8,Unknown_8,0.8970490706419975,False,weighted,True,image,False
3342,2403,Livres en langues étrangères,10,Livres,0.4205877315999855,False,10,Livres,0.43377236,False,0,Unknown_0,0.4258615810872191,False,weighted,True,image,False
3343,2583,Articles sport,2583,Articles sport,0.9999554394838596,True,1320,CD,0.67815745,False,23,Unknown_23,0.6151135857273569,False,weighted,False,text,False
3344,40,DVD & Films,40,DVD & Films,0.6412317396113243,True,40,DVD & Films,0.33343735,True,1,Unknown_1,0.5181139880960564,False,weighted,True,text,False
3345,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9249243653109676,True,1302,Jeux vidéo rétro,0.46512246,True,11,Unknown_11,0.7410036037141684,False,weighted,True,text,False
3346,2582,Matériel & accessoires,2582,Matériel & accessoires,0.7973156859364507,True,2582,Matériel & accessoires,0.7790562,True,22,Unknown_22,0.7900118821791647,False,weighted,True,text,False
3347,2583,Articles sport,2583,Articles sport,0.9993784373270155,True,2583,Articles sport,0.9971295,True,23,Unknown_23,0.998478874282043,False,weighted,True,text,False
3348,2522,Équipement bébé,2522,Équipement bébé,0.773810734978161,True,1320,CD,0.4367363,False,21,Unknown_21,0.5169874671881447,False,weighted,False,text,False
3349,1920,Musique amplifiée,1920,Musique amplifiée,0.9957636195871538,True,1920,Musique amplifiée,0.9866766,True,14,Unknown_14,0.9921288072140995,False,weighted,True,text,False
3350,2522,Équipement bébé,2522,Équipement bébé,0.9953401846239206,True,2522,Équipement bébé,0.61967576,True,21,Unknown_21,0.8450744219153664,False,weighted,True,text,False
3351,1160,Électroménager,1160,Électroménager,0.992301862794963,True,1160,Électroménager,0.99928397,True,5,Unknown_5,0.9950947233192965,False,weighted,True,image,False
3352,2583,Articles sport,2583,Articles sport,0.9970439085074837,True,2583,Articles sport,0.94121164,True,23,Unknown_23,0.9747110073988781,False,weighted,True,text,False
3353,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9852612071879778,True,1560,Photos,0.5501302,False,22,Unknown_22,0.7541017713336988,False,weighted,False,text,False
3354,1281,Téléphonie fixe,1281,Téléphonie fixe,0.3501637324737849,True,1281,Téléphonie fixe,0.5730358,True,8,Unknown_8,0.4393125501303281,False,weighted,True,image,False
3355,2583,Articles sport,2583,Articles sport,0.9909845744292871,True,2585,Sports & Loisirs,0.29128423,False,23,Unknown_23,0.702433048470076,False,weighted,False,text,False
3356,2462,Fournitures bureau,2403,Livres en langues étrangères,0.851403919214115,False,2403,Livres en langues étrangères,0.95759416,False,19,Unknown_19,0.893880008074108,False,weighted,True,image,False
3357,40,DVD & Films,40,DVD & Films,0.8208732857863346,True,50,Jouets & Jeux,0.37592143,False,1,Unknown_1,0.5220741252339028,False,weighted,False,text,False
3358,2280,Jeux vidéo,10,Livres,0.28335388360117836,False,2280,Jeux vidéo,0.99197996,True,18,Unknown_18,0.42714413640846216,False,weighted,False,image,False
3359,1320,CD,1320,CD,0.9597576185251389,True,1320,CD,0.9148317,True,12,Unknown_12,0.9417872443309494,False,weighted,True,text,False
3360,2060,Articles soins,2060,Articles soins,0.9547863036275122,True,2060,Articles soins,0.9691473,True,16,Unknown_16,0.9605307060408719,False,weighted,True,image,False
3361,1920,Musique amplifiée,1920,Musique amplifiée,0.9780494789985346,True,1920,Musique amplifiée,0.8943672,True,14,Unknown_14,0.9445765865270809,False,weighted,True,text,False
3362,1140,TV,10,Livres,0.3475471539113263,False,1300,Jeux vidéo ancien,0.7235171,False,9,Unknown_9,0.29156770430828993,False,weighted,False,image,False
3363,2280,Jeux vidéo,2280,Jeux vidéo,0.9603719503953867,True,2905,Instruments musique,0.7553268,False,18,Unknown_18,0.6293763088449724,False,weighted,False,text,False
3364,2705,Accessoires console,2705,Accessoires console,0.9850783304040919,True,2280,Jeux vidéo,0.2977576,False,25,Unknown_25,0.6630190629163557,False,weighted,False,text,False
3365,10,Livres,1281,Téléphonie fixe,0.33644069071358773,False,2060,Articles soins,0.50156,False,8,Unknown_8,0.21272701728043755,False,weighted,False,image,False
3366,1160,Électroménager,1160,Électroménager,0.9991541394871702,True,1160,Électroménager,0.9523647,True,5,Unknown_5,0.9804383748341936,False,weighted,True,text,False
3367,2280,Jeux vidéo,10,Livres,0.3198527196648704,False,10,Livres,0.7259719,False,0,Unknown_0,0.37927104650933835,False,weighted,True,image,False
3368,2522,Équipement bébé,2522,Équipement bébé,0.9849932756526891,True,2522,Équipement bébé,0.55733776,True,21,Unknown_21,0.8139310757221951,False,weighted,True,text,False
3369,1560,Photos,1560,Photos,0.8885768595908069,True,1560,Photos,0.9784315,True,13,Unknown_13,0.9245187368139018,False,weighted,True,image,False
3370,2583,Articles sport,2583,Articles sport,0.9926731952146957,True,2583,Articles sport,0.7993522,True,23,Unknown_23,0.9153448085854213,False,weighted,True,text,False
3371,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9724154696943151,True,10,Livres,0.3906945,False,19,Unknown_19,0.6485613957692258,False,weighted,False,text,False
3372,1301,Consoles rétro,1301,Consoles rétro,0.9998729503517619,True,1301,Consoles rétro,0.9574844,True,10,Livres,0.9829175577381415,False,weighted,True,text,False
3373,2060,Articles soins,2060,Articles soins,0.9650944662533094,True,40,DVD & Films,0.3782793,False,16,Unknown_16,0.592959313202911,False,weighted,False,text,False
3374,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9485642688260941,True,2403,Livres en langues étrangères,0.81705785,True,19,Unknown_19,0.8959617064467947,False,weighted,True,text,False
3375,2583,Articles sport,2583,Articles sport,0.8176563232274936,True,2585,Sports & Loisirs,0.5039214,False,23,Unknown_23,0.5588818743307642,False,weighted,False,text,False
3376,1320,CD,1302,Jeux vidéo rétro,0.2916034936560076,False,1320,CD,0.29900584,True,11,Unknown_11,0.20410500680821425,False,weighted,False,image,False
3377,2060,Articles soins,1560,Photos,0.6780261913112551,False,2060,Articles soins,0.2564009,True,13,Unknown_13,0.4304133985442966,False,weighted,False,text,False
3378,2705,Accessoires console,2705,Accessoires console,0.9925968776534153,True,2705,Accessoires console,0.45586193,True,25,Unknown_25,0.7779029059642645,False,weighted,True,text,False
3379,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8520788939882976,True,2403,Livres en langues étrangères,0.8940048,True,19,Unknown_19,0.868849277024845,False,weighted,True,image,False
3380,2462,Fournitures bureau,2462,Fournitures bureau,0.9973044548807349,True,40,DVD & Films,0.49430344,False,20,Unknown_20,0.6276587608085755,False,weighted,False,text,False
3381,1560,Photos,1560,Photos,0.8417161458557676,True,1560,Photos,0.9931805,True,13,Unknown_13,0.9023018869057793,False,weighted,True,image,False
3382,1281,Téléphonie fixe,2060,Articles soins,0.780274581277389,False,1301,Consoles rétro,0.6273348,False,16,Unknown_16,0.47068231927507737,False,weighted,False,text,False
3383,2280,Jeux vidéo,1160,Électroménager,0.9587654043183824,False,2280,Jeux vidéo,0.82319444,True,5,Unknown_5,0.5758604858187497,False,weighted,False,text,False
3384,2462,Fournitures bureau,2462,Fournitures bureau,0.994742703190509,True,2462,Fournitures bureau,0.40620703,True,20,Unknown_20,0.7593284349149844,False,weighted,True,text,False
3385,10,Livres,2705,Accessoires console,0.4678445281661639,False,10,Livres,0.8091463,True,0,Unknown_0,0.49241881546679656,False,weighted,False,image,False
3386,1180,Décoration,10,Livres,0.9729815558588514,False,1180,Décoration,0.283447,True,0,Unknown_0,0.5839071324944911,False,weighted,False,text,False
3387,2705,Accessoires console,10,Livres,0.5928012826635891,False,2705,Accessoires console,0.9939173,True,25,Unknown_25,0.4305163948171799,False,weighted,False,image,False
3388,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9832247126233903,True,1300,Jeux vidéo ancien,0.69936365,True,9,Unknown_9,0.8696802871306137,False,weighted,True,text,False
3389,2462,Fournitures bureau,2462,Fournitures bureau,0.56481671629659,True,2462,Fournitures bureau,0.84811586,True,20,Unknown_20,0.6781363922256927,False,weighted,True,image,False
3390,2585,Sports & Loisirs,2060,Articles soins,0.7924297104280941,False,2583,Articles sport,0.28711239,False,16,Unknown_16,0.5085096411408038,False,weighted,False,text,False
3391,2585,Sports & Loisirs,2582,Matériel & accessoires,0.36049351834665616,False,2585,Sports & Loisirs,0.29143706,True,22,Unknown_22,0.3125096156800442,False,weighted,False,text,False
3392,60,Consoles,60,Consoles,0.9998900987867383,True,60,Consoles,0.9696689,True,3,Unknown_3,0.9878016291954438,False,weighted,True,text,False
3393,2582,Matériel & accessoires,2585,Sports & Loisirs,0.6309728868816842,False,2705,Accessoires console,0.26029894,False,24,Unknown_24,0.3880505311050742,False,weighted,False,text,False
3394,2583,Articles sport,2583,Articles sport,0.9990032744946985,True,2583,Articles sport,0.98703533,True,23,Unknown_23,0.9942160983409231,False,weighted,True,text,False
3395,2585,Sports & Loisirs,2585,Sports & Loisirs,0.8669693405385498,True,1302,Jeux vidéo rétro,0.26455107,False,24,Unknown_24,0.6151177516553213,False,weighted,False,text,False
3396,2583,Articles sport,2583,Articles sport,0.9978266849643874,True,2583,Articles sport,0.9012353,True,23,Unknown_23,0.9591901179866128,False,weighted,True,text,False
3397,1281,Téléphonie fixe,1280,Accessoires téléphones,0.8052769766918009,False,1300,Jeux vidéo ancien,0.8749485,False,7,Unknown_7,0.49645754682547955,False,weighted,False,image,False
3398,1160,Électroménager,10,Livres,0.3258885129137633,False,1160,Électroménager,0.97617286,True,5,Unknown_5,0.39946089388947215,False,weighted,False,image,False
3399,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.8510534284161273,True,1300,Jeux vidéo ancien,0.93173957,True,9,Unknown_9,0.8833278904942717,False,weighted,True,image,False
3400,2060,Articles soins,2060,Articles soins,0.9752460529375226,True,2060,Articles soins,0.76771414,True,16,Unknown_16,0.8922332948427291,False,weighted,True,text,False
3401,2522,Équipement bébé,2522,Équipement bébé,0.9938722214003433,True,1281,Téléphonie fixe,0.86102635,False,21,Unknown_21,0.6008923599474149,False,weighted,False,text,False
3402,1560,Photos,1560,Photos,0.9079145850085278,True,2585,Sports & Loisirs,0.20976634,False,13,Unknown_13,0.6285533881987965,False,weighted,False,text,False
3403,2583,Articles sport,2583,Articles sport,0.999998445584381,True,1320,CD,0.25003034,False,23,Unknown_23,0.655220136954787,False,weighted,False,text,False
3404,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9746102522330718,True,2585,Sports & Loisirs,0.96397567,True,24,Unknown_24,0.970356436402633,False,weighted,True,text,False
3405,2583,Articles sport,2583,Articles sport,0.9496306601346475,True,2583,Articles sport,0.69285935,True,23,Unknown_23,0.8469221426952447,False,weighted,True,text,False
3406,1281,Téléphonie fixe,1281,Téléphonie fixe,0.9395592159463559,True,1281,Téléphonie fixe,0.7747597,True,8,Unknown_8,0.8736394194622991,False,weighted,True,text,False
3407,1320,CD,1320,CD,0.9723118755747682,True,1320,CD,0.63861245,True,12,Unknown_12,0.83883209905206,False,weighted,True,text,False
3408,1320,CD,1320,CD,0.7100003435723693,True,1320,CD,0.97025824,True,12,Unknown_12,0.8141035124369091,False,weighted,True,image,False
3409,2583,Articles sport,2583,Articles sport,0.9985877215167027,True,2583,Articles sport,0.886822,True,23,Unknown_23,0.9538814210474575,False,weighted,True,text,False
3410,1560,Photos,1560,Photos,0.5854124100398358,True,10,Livres,0.26511163,False,13,Unknown_13,0.35397178108715033,False,weighted,False,text,False
3411,2060,Articles soins,2585,Sports & Loisirs,0.25521757042287274,False,2585,Sports & Loisirs,0.2694287,False,24,Unknown_24,0.2609020208470731,False,weighted,True,image,False
3412,2060,Articles soins,2060,Articles soins,0.48116273350472893,True,2060,Articles soins,0.69925934,True,16,Unknown_16,0.5684013764080742,False,weighted,True,image,False
3413,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9795830513511703,True,1280,Accessoires téléphones,0.9816585,True,7,Unknown_7,0.9804132500573758,False,weighted,True,image,False
3414,40,DVD & Films,10,Livres,0.3948173855316836,False,1160,Électroménager,0.4382728,False,0,Unknown_0,0.2374123422197259,False,weighted,False,image,False
3415,1280,Accessoires téléphones,1280,Accessoires téléphones,0.24545268070576481,True,1280,Accessoires téléphones,0.9880542,True,7,Unknown_7,0.5424932888262146,False,weighted,True,image,False
3416,2583,Articles sport,2583,Articles sport,0.9999997363545516,True,2583,Articles sport,0.99772793,True,23,Unknown_23,0.9990910259519826,False,weighted,True,text,False
3417,1920,Musique amplifiée,2060,Articles soins,0.8290583158349055,False,1560,Photos,0.85403365,False,16,Unknown_16,0.5243271691241895,False,weighted,False,image,False
3418,1280,Accessoires téléphones,1280,Accessoires téléphones,0.4858682497322981,True,1280,Accessoires téléphones,0.6365032,True,7,Unknown_7,0.5461222496021046,False,weighted,True,image,False
3419,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.7255736006796353,True,1302,Jeux vidéo rétro,0.32777342,False,9,Unknown_9,0.5405108936727043,False,weighted,False,text,False
3420,1920,Musique amplifiée,1920,Musique amplifiée,0.9252951897339312,True,1920,Musique amplifiée,0.61323404,True,14,Unknown_14,0.8004707310888939,False,weighted,True,text,False
3421,2905,Instruments musique,2905,Instruments musique,0.9999998760092836,True,2905,Instruments musique,0.9916871,True,26,Unknown_26,0.9966747672479499,False,weighted,True,text,False
3422,60,Consoles,60,Consoles,0.999990418811304,True,60,Consoles,0.9989004,True,3,Unknown_3,0.9995544345734493,False,weighted,True,text,False
3423,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999719342700614,True,2585,Sports & Loisirs,0.36585128,False,9,Unknown_9,0.6487600516445621,False,weighted,False,text,False
3424,1280,Accessoires téléphones,1280,Accessoires téléphones,0.6424959800197486,True,2522,Équipement bébé,0.5072103,False,7,Unknown_7,0.38844523583486995,False,weighted,False,text,False
3425,2583,Articles sport,2583,Articles sport,0.9990969979258736,True,2583,Articles sport,0.99508,True,23,Unknown_23,0.9974902083571171,False,weighted,True,text,False
3426,2583,Articles sport,2583,Articles sport,0.9833419811720798,True,2060,Articles soins,0.3310904,False,23,Unknown_23,0.6082559130039901,False,weighted,False,text,False
3427,10,Livres,10,Livres,0.40340310394307327,True,10,Livres,0.7710357,True,0,Unknown_0,0.5504561427804253,False,weighted,True,image,False
