sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
3047,2060,Articles soins,2582,Matériel & accessoires,0.5546872128151122,high_confidence,Suspension Tabby Acier Brossé Et Verre Moyenne Matèriau : Acier brossé Verre<br />Hauteur en Cm : Max 205<br />Largeur en Cm : 30.5<br />Nombre d&#39;ampoules : 1<br />Type d&#39;ampoules : E27<br />P...
3058,1281,Téléphonie fixe,10,Livres,0.36758789079581156,low_confidence,Mémo / Loto / Domino / Edukit Memo Licornes 
3069,40,DVD & Films,10,Livres,0.42537025648672666,low_confidence,Guitar Hero 2 Bundle With Guitar Rock the Rhythm Lead and Bass Guitar tracks in the follow-up sequel to the Best Music Game of the year of 2005. Form your guitar duo and shred riffs cooperatively or g...
3072,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.82963542737304,high_confidence,Hj28 2.0mp 720p Caméra Wifi Fpv Pliable 6-Axis Gyro Rc Quadcopter Drone HJ28 2.0MP 720P Caméra Wifi FPV Pliable 6-Axis Gyro RC Quadcopter Drone Caractéristiques: Innovative drone selfie caméra HD 720P...
3075,1280,Accessoires téléphones,1281,Téléphonie fixe,0.43091904139883025,low_confidence,Créer Farting Sons Fart Pooter Gag Joke Party Machine Bk Jeux Éducatifs 475 Créer Farting sons Fart Pooter Gag Joke Party machine Description: Le Tooter fait le plus réaliste des bruits de péter connu...
3076,1281,Téléphonie fixe,10,Livres,0.18222321956882234,low_confidence,Just Foot  - Un Terrain Magnetique - 1 Manuel D Apprentissage - 3 Magnets Des Joueurs De Ligue 1 
3087,2583,Articles sport,2582,Matériel & accessoires,0.6707387250655835,high_confidence,Bâche Bleu En plastique Toile 2x3m oeillets métalliques Imperméable Bâche Bleu     En plastique     Toile 2x3m     6 oeillets métalliques     Imperméable
3088,1140,TV,2522,Équipement bébé,0.9958094758210754,high_confidence,Star Wars Rogue One Carnet De Notes Premium A5 Death Trooper Carnet de notes relié haute qualité au format A5 dimensions 148 x 21 cm.<br /><br />- Carnet de notes sous licence officielle<br />- Format...
3097,1560,Photos,2060,Articles soins,0.5464108904430791,high_confidence,Fibre De Bambou Assiette Creuse Incassable Légère Grands Bols Sain Et Sécuritaire Vendu En Magasin Zhufuwme Fibre de bambou Assiette Creuse Incassable légère grands bols sain et sécuritaire Descriptio...
3102,2403,Livres en langues étrangères,10,Livres,0.5134928946750053,high_confidence,A Vous De Jouer Cours D’Initiation Rapide Et Pratique A L Orgue Electronique Volume 1 2 Et 3 
3104,2280,Jeux vidéo,10,Livres,0.2910559208964401,low_confidence,Les Clés De L'actualité Junior  N° 587 : Dans Les Mondes Fantastiques : A La Croisée Des Chemins L'heroic Fantasy 
3105,2280,Jeux vidéo,10,Livres,0.4767247132303407,low_confidence,Crossroads Compact  N° 14 : Au Commencement Était Elvis 
3107,2705,Accessoires console,10,Livres,0.7870616544879693,high_confidence,Bathilde Reine Des Francs - Tome I 
3109,1302,Jeux vidéo rétro,2582,Matériel & accessoires,0.2821276218244676,low_confidence,Boules Colorées Styromousse Mini Balles En Mousse Décorative Boule De Bricolage Bricole jjrc h44whquadcopter pliables poche drone mini caméra selfie 720p wifi<li> principales caractéristiques:<li> con...
3112,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.48032778486940425,low_confidence,Madkanao Hélicoptère 191 Ocday 25-600mw 5.8g 48ch 2s-6s Transmetteur Audio Vidéo Fpv Connecteur Rc Sma OCDAY 25-600mW 5.8G 48CH 2S-6S Transmetteur audio vidéo FPV RC Connecteur SMA Caractéristiques: 1...
3113,2585,Sports & Loisirs,2060,Articles soins,0.6816725144661273,high_confidence,4pcs mur anti-collision molletons silicone autocollant Pad protection porte Pad 4pcs mur anti-collision molletons silicone autocollant Pad protection porte Pad Feature: 100% neuf et de haute qualité d...
3114,2705,Accessoires console,2280,Jeux vidéo,0.37046979670010444,low_confidence,Souvenirs De Paris - L'exposition Universelle De 1878 
3117,2582,Matériel & accessoires,1560,Photos,0.533582287156504,high_confidence,Cuisine Salle De Bain Aspiration Hanging Évier Panier De Rangement Porte Organisateurhpp14092 Le meilleur choix pour ranger de petits objets dans la cuisine et salle de bains tels que du savon une épo...
3118,2583,Articles sport,1320,CD,0.3118798536406474,low_confidence,Evolution aqua pure pond bomb traitement nettoyant pour étang 
3122,2403,Livres en langues étrangères,10,Livres,0.46966746095056944,low_confidence,Maghreb Et Sahara. Etudes Géographiques Jean Despois 
3129,1160,Électroménager,1281,Téléphonie fixe,0.9644561215055041,high_confidence,"Dragon Ball Super Card Game : Deck De Démarrage Sd04 - The Guardian Of Namekians - Version Francaise Le Deck de Démarrage ""The Guardian of Namekians"" contient : <br>50 cartes dont 1 FOIL + 1 LEADER FO..."
3133,2060,Articles soins,1320,CD,0.9919167835786424,high_confidence,Doauhao®Lampe Led Lumineux 3d Illusion Optique Bureau Veilleuse Avec 7 Couleurs Lampe LED lumineux 3D Illusion optique bureau Veilleuse avec 7 couleurs Fonction: 3D simplement visuelle la lampe elle-m...
3146,40,DVD & Films,10,Livres,0.33784827932352085,low_confidence,Spirit Camera - Le Mémoire Maudit 
3154,1280,Accessoires téléphones,40,DVD & Films,0.40285539679796695,low_confidence,Dracco Spin Pack 2 Toupies 
3166,1180,Décoration,10,Livres,0.3820576681127234,low_confidence,Tableau Éducatif Date Heure Et Saisons Allemand 
3170,40,DVD & Films,10,Livres,0.29164499369497404,low_confidence,Battlefield 1942 Anthologie  - Ea Value Games 
3177,2403,Livres en langues étrangères,2280,Jeux vidéo,0.5940444054516281,high_confidence,L'express + Courrier International + The Economist 
3178,1280,Accessoires téléphones,1140,TV,0.7157794983128153,high_confidence,Sailor Moon Petit Chara Pack 6 Trading Figures Let's Go To Festival 6 Cm Pack de 6 mini-figurines PVC taille env. 6 cm en emballage boîte-fenêtre.
3180,1300,Jeux vidéo ancien,1280,Accessoires téléphones,0.6965577965951091,high_confidence,2019 Enfants Inertielle Hors Route Du Véhicule Modèle De Voiture Jouets Roulants Garçons Voiture Cadeau_Ao634-Générique 2019 enfants inertielle hors route voiture modèle du véhicule Pull Back Jouets G...
3182,10,Livres,2280,Jeux vidéo,0.43425278788211613,low_confidence,Partition De Musique : Les Trois Fermiers Comédie En Deux Actes En Prose. Représentée Pour La 1re Fois Par Les Comédiens Italiens Ordinaires Du Roy Le 16 Mai 1777 Et Devant Leurs Majestés À Choisy Le ...
3183,10,Livres,2280,Jeux vidéo,0.28013935735411954,low_confidence,Tortues Ninja Vacances N° 6. Special Noel. Comment Decorer Son Sapin Des Decoupages Des Coloriages Et Du Bricolages. 
3195,1320,CD,2060,Articles soins,0.3962276236491359,low_confidence,"Suspension Décoration Murale Merlin <div class=""rakuten_rich_content"" ><div> <h3>Suspension décoration murale sur le thème Merlin</h3> <p> 100% polyester</p> <p>&nbsp</p> <p>&nbsp</p> </div></div>"
3202,2522,Équipement bébé,2403,Livres en langues étrangères,0.3772876451413479,low_confidence,Lot De 2 Criteriums Anciens Et Réserve De Mines En Métal 
3209,2060,Articles soins,1560,Photos,0.5504654974739944,high_confidence,Cuisine Créative Boîte À Ordures Portes D'armoires Suspendues Poubelle Peel Stockage Box2pc Cuisine créative Boîte à ordures poubelle suspendus Portes d&#39;armoires de stockage Can Peel Box2pc Foncti...
3217,1302,Jeux vidéo rétro,1280,Accessoires téléphones,0.5028921478657854,high_confidence,La Hausse Super Slow Anti-Stress Toy Avec Pitaya Décompression Peluche Squishy Super Slow Rising anti-stress Toy Avec Pitaya Décompression Peluche Description l&#39;augmentation progressive: plus de 2...
3218,2280,Jeux vidéo,1140,TV,0.42558118624773283,low_confidence,Amazing Spider-Man 232 (Marvel Comics Us) 
3222,2403,Livres en langues étrangères,10,Livres,0.273035660752196,low_confidence,Exlibris De Cape Et De Croc 1998 
3225,2462,Fournitures bureau,50,Jouets & Jeux,0.5251143765417681,high_confidence,Battefield 3 Xbox 360 
3226,60,Consoles,50,Jouets & Jeux,0.7988228467074517,high_confidence,Console Ps Vita 2000 Avec une architecture interne entièrement repensée la nouvelle PS Vita est 20 % plus fine et 15 % plus légère que la version originale ce qui le rend encore plus facile à emporter...
3227,2522,Équipement bébé,1302,Jeux vidéo rétro,0.5385286544028786,high_confidence,Cartable 3d Avec Roulettes Trolls 361 Les enfants méritent ce qu&#39;il y a de mieux nous vous présentons donc Cartable 3D avec roulettes Trolls 361 idéal pour ceux qui cherchent des produits de quali...
3234,2582,Matériel & accessoires,1560,Photos,0.7452208003188363,high_confidence,Mignon Support Embrace Téléphone Flexible Support À Lit Bureau Support Pour Téléphone Portable Mignon Support Embrace Téléphone flexible Support à lit Bureau Support pour téléphone mobile Description:...
3236,2462,Fournitures bureau,10,Livres,0.5643506526712839,high_confidence,U Draw Studio Et Tablette 
3243,10,Livres,2403,Livres en langues étrangères,0.5472741491367592,high_confidence,Les Toutous - Toutous Tout Fous - 4 Volumes 
3247,1920,Musique amplifiée,1320,CD,0.19717126729928022,low_confidence,Taie D'oreiller Belle Etoile - Couleur - Cendre/Bleu Taille - 65x65 | Dimension : 65X65
3250,10,Livres,2280,Jeux vidéo,0.45347417325244993,low_confidence,Le Sens Du Carême 
3251,2403,Livres en langues étrangères,10,Livres,0.48511794335868436,low_confidence,Histoire De L&#39;Algérie Française Tome 1 - De Claude Martin - Collection L&#39;Algérie Heureuse 
3255,10,Livres,2280,Jeux vidéo,0.5711253264969358,high_confidence,Journal De Tintin N°876 
3258,10,Livres,2280,Jeux vidéo,0.6007496328388469,high_confidence,L'illustration (51e Année Numéro-Programme Du 6 Septembre 1893) : Le Dîner De Pierrot. Mlle De La Seiglière 
3262,2705,Accessoires console,10,Livres,0.911197964598786,high_confidence,Quarterly National Accounts Manual: Concepts Data Sources And Compilation (Epub) This Manual provides guidance to compilers of national accounts on the concepts data sources and compilation methods re...
3272,1281,Téléphonie fixe,2280,Jeux vidéo,0.5753811856075879,high_confidence,Boite À Blagues - Le Journal De Mickey 
3280,40,DVD & Films,1140,TV,0.2797811676274306,low_confidence,1/6 Poupée T-Shirt Gilet À Manches Courtes Top Tenue Pour 12 Pouces Figure Féminine Corps Magideal <p><b>La description:</b></p><br /><p> T-shirt à manches courtes à manches courtes 1/6 à bas prix Ves...
3281,2280,Jeux vidéo,10,Livres,0.36490664461020395,low_confidence,Lectures Françaises N°236 - Décembre 1976. - Une Subtile Opération : Piéger Les Classes Moyennes.  
3283,10,Livres,40,DVD & Films,0.8501070950726176,high_confidence,Tales Of The Greek Heroes 
3301,2220,Puériculture,1320,CD,0.28315259112520746,low_confidence,Jouet Tpr Balle Moos - Turquoise - Zolux - 95 Cm Jouet flottant en forme de balle en TPR* mousse une matière innovante très résistante.<br />2 coloris disponibles : corail et turquoise.<br />2 tailles...
3305,2585,Sports & Loisirs,2582,Matériel & accessoires,0.6103996480615157,high_confidence,Rouleau de toile de jute tissée Multicolore H Toile de jute tissée de 220 g/m² en rouleau de 25 mètres.Le lien en toile de jute assurera une stabilité entre l&#39;arbuste et son tuteur. Le lien se fer...
3306,1302,Jeux vidéo rétro,1320,CD,0.40559110505089074,low_confidence,Brassards Natation Enfant Rose Hello Kitty 
3307,1281,Téléphonie fixe,1280,Accessoires téléphones,0.8493390238441142,high_confidence,Crocodile Marionnette Bébé Enfant Enfant Jouets En Peluche Jouets Gel De Silice Spoof Crocodile Marionnette Bébé Enfant Enfant Jouet en peluche de gel de silice Spoof Caractéristique: Condition: 100% ...
3309,2403,Livres en langues étrangères,2705,Accessoires console,0.6724011101302951,high_confidence,Anthologie Des Poètes Français 
3316,1302,Jeux vidéo rétro,10,Livres,0.3862064005614895,low_confidence,Melissa  Doug - Alphabet Magnétique - Bois Import Grande Bretagne 52 couleurs vives magnétiques lettres majuscules et minuscules dans un cas pratique en bois divisé.Idéal pour la reconnaissance des le...
3318,10,Livres,2280,Jeux vidéo,0.4783357849379247,low_confidence,La Roche Aux Mouettes 
3329,2403,Livres en langues étrangères,10,Livres,0.489025352734259,low_confidence,3 New York Photobooks - A. Bitenich T. Sandahl & P. Anders 
3332,1560,Photos,2582,Matériel & accessoires,0.9579273120719666,high_confidence,Mobilier De Jardin 5 Pcs 80 X 71 Cm Acier Noir Et Gris <p>Cet ensemble de mobilier de jardin sophistiqué deviendra le point central de votre jardin patio ou salle à manger. Les chaises confortables so...
3333,1180,Décoration,10,Livres,0.4745307497846444,low_confidence,Tradition Book : Celestial Chorus (White Wolf Ww 4665) 
3335,2060,Articles soins,1920,Musique amplifiée,0.990461486285712,high_confidence,Coussin Carré Housse De Coussin Case Toss Taie Fermeture À Glissière Cachée Sweetheart93 Coussin carré Housse de coussin Case Toss Taie Invisible Zipper ClosureSpecification: Marque nouveau Matériel: ...
3339,1560,Photos,2582,Matériel & accessoires,0.3487235645287744,low_confidence,Fond De Hotte En Verre Carreaux De Ciment - 60 X 70 Cm - Bleu Protégez en toute élégance les murs de votre cuisine des projections grâce à ce fond de hotte s&#39;accordant à tous les styles d&#39;inté...
3341,1280,Accessoires téléphones,1281,Téléphonie fixe,0.8686095496773769,high_confidence,Noël Rouge Ecosse Plaid Cerf Elk Peluches Peluche Poupée Cadeau De Noël Noël 44cm Ecosse Plaid Lifelike Red Deer Stuffed Animal Elk Peluches peluche Poupée de Noël Giftfor Description: Enfants Taille:...
3342,2403,Livres en langues étrangères,10,Livres,0.4205877315999855,low_confidence,Physique Chimie 5e Édition Spéciale Bordas 
3356,2462,Fournitures bureau,2403,Livres en langues étrangères,0.851403919214115,high_confidence,Lot De 8 Picsou Magazine Numéro 231 - 232 - 233 - 234 - 235 - 236 - 237 - 238 
3358,2280,Jeux vidéo,10,Livres,0.28335388360117836,low_confidence,Gustave Iii Roi De Suède (1746-1792). 
3362,1140,TV,10,Livres,0.3475471539113263,low_confidence,Magicien D'oz Homme En Fer Blanc Wizard Of Oz 60/70 
3365,10,Livres,1281,Téléphonie fixe,0.33644069071358773,low_confidence,Chromolithographie - Enfants Dans Les Branches 
3367,2280,Jeux vidéo,10,Livres,0.3198527196648704,low_confidence,San Antonio  N° 64 : Remets Ton Slip Gondolier 
3376,1320,CD,1302,Jeux vidéo rétro,0.2916034936560076,low_confidence,Oreiller Cervical Dora L'exploratrice 
3377,2060,Articles soins,1560,Photos,0.6780261913112551,high_confidence,Grand Écran Lcd Magnétique Alarme Numérique Minuteur Count Up Down Horloge 24 Heures Grand magnétique LCD Alarme numérique Minuteur Count Up Down Horloge 24 Heures  Fonction:  Caractéristiques de l&#3...
3382,1281,Téléphonie fixe,2060,Articles soins,0.780274581277389,high_confidence,Noël Clap Pat Cercle Bague Main De Noël Bracelet Du Nouvel An Cadeau Enfant Noël Clap Cercle Pat Bracelet de Noël Bague main New Year Party Cadeau enfant Marque Feature nouvelle et de haute qualité. S...
3383,2280,Jeux vidéo,1160,Électroménager,0.9587654043183824,high_confidence,Daredevil N°149  (Vo) 11/1977 
3385,10,Livres,2705,Accessoires console,0.4678445281661639,low_confidence,"Un ""Mensonge Déconcertant"" ? La Russie Au Xxème Siècle "
3386,1180,Décoration,10,Livres,0.9729815558588514,high_confidence,Zakeadores / Achicharradorez Orkos 
3387,2705,Accessoires console,10,Livres,0.5928012826635891,high_confidence,La Princesse Vera Glinsky 
3390,2585,Sports & Loisirs,2060,Articles soins,0.7924297104280941,high_confidence,UK STOCK 10Pcs T3 Ampoule tableau de bord voiture DC12V vert Emballage inclus: <br />10PCSx ampoule LED <br /> <br />?Spécification: <br />?Type: T3 <br />?LED par ampoule: 1 SMD <br />?Puissance: 0.5...
3391,2585,Sports & Loisirs,2582,Matériel & accessoires,0.36049351834665616,low_confidence,Barre d'appui douche en acier inoxydable toilettes poignée mur de sécurité serviette Barre d'appui 2PCS Barre d&#39;appui douche en acier inoxydable Toilettes sécurité poignée serviette Barre d&#39;ap...
3393,2582,Matériel & accessoires,2585,Sports & Loisirs,0.6309728868816842,high_confidence,La Réparation Des Dents Temporaires Dents Kit Et Lacunes Falseteeth Solide Colle Adhésive Pour Dentiers Dents Kit de réparation des dents temporaires et lacunes FalseTeeth colle solide adhésif dentier...
3397,1281,Téléphonie fixe,1280,Accessoires téléphones,0.8052769766918009,high_confidence,Rc Pelle Voiture Construction Camion Chenilles Digger Jouets Électriques De Contrôle À Distance RC Pelle voiture Construction camion chenilles Digger jouets électriques Caractéristiques de contrôle à ...
3398,1160,Électroménager,10,Livres,0.3258885129137633,low_confidence,Celui Qui Tire Dans Le Ciel = Skyshooter 
