sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
4439,1281,Téléphonie fixe,1281,Téléphonie fixe,0.5729493382287955,True,Diy Dollhouse Miniature Led 3d Maison Ameublement Puzzle Décore Creative Bricolage Dollhouse Miniatu...
4440,1920,Musique amplifiée,1920,Musique amplifiée,0.9843752283293271,True,Décoration Du Foyer Coussin Motif Fleur Throw Taie D'oreiller Couvertures Pillow Case 18586 Décorati...
4441,2522,Équipement bébé,2522,Équipement bébé,0.9957772592544882,True,Calligraphe Lot De 5 Protège-Cahiers Grain Cuir 20/100ème 24x32 Violet Protège-cahier Grain Cuir 20/...
4442,10,Livres,10,Livres,0.8500876390568088,True,Spatial Autocorrelation And Spatial Filtering: Gaining Understanding Through Theory And Scientific V...
4443,40,DVD & Films,40,DVD & Films,0.8637877538877123,True,Mass Effect 3 - Essentials 
4444,2403,Livres en langues étrangères,2280,Jeux vidéo,0.48604918190852087,False,Magasine Diddl Mag (12) Année 2009 Et 1 De 2007 
4445,2462,Fournitures bureau,2462,Fournitures bureau,0.9832335997017578,True,Lot  Console Ps3 + 6 Manettes+ 6 Jeux D¿Occasion Dont Fifa 17 + Déjà Installés : Burnout Paradise Ra...
4446,1280,Accessoires téléphones,1320,CD,0.28665665210245117,False,Pyjamasques De Luxe Chiffre Parlant Yoyo Les Pyjamasques populaires sont maintenant disponibles sous...
4447,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.7546176461354626,True,Pliable Pliant Boisson Silicone Bouteille D'eau Coupe Kettle Outdoor Sport Stream Pliable pliant boi...
4448,2582,Matériel & accessoires,1560,Photos,0.8189648318568489,False,Telescopicfoldable Silicone Passoire Fruits Légumes Panier De Lavage@Hpp645 TelescopicFoldable Silic...
4449,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.3135999205318121,False,Pelucheux Floam Parfumée Stress Relief Non Borax Enfants Jouet Boue Antistress rc 5012 2ch mini<li> ...
4450,2522,Équipement bébé,2522,Équipement bébé,0.9989434301629282,True,Schneider Lot De 3 Stylos À Plume Ray L Coral Boite 1 Pièce Stylo à plume Ray L Coral Boite 1 pièce
4451,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.631767164987932,True,2 Livres De Poche De Paul-Loup Sulitzer : Fortune  Le Roi Vert 
4452,2280,Jeux vidéo,2280,Jeux vidéo,0.6296612169922696,True,Charlie Hebdo N°1182 - Élections Départementales 
4453,1180,Décoration,1180,Décoration,0.997314848568673,True,Warhammer 40000 ( 40k ) - Start Collecting! Astra Militarum (70-47) 
4454,1280,Accessoires téléphones,2403,Livres en langues étrangères,0.4558750226474248,False,Lego 2 Arches Grises Lot de 2 arches grises
4455,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.7577728261334146,False,Pare-Chocs Avant Mise À Niveau En Métal Garde Pièces De Rechange Pour Wpl 1/16 B24 B36 Rc Car Truck ...
4456,1320,CD,1320,CD,0.9974392193868336,True,Sac À Bandoulière Mode Féminine Grande Capacité Sac À Main Casual Bt1211 Sac à bandoulière de mode f...
4457,2522,Équipement bébé,2522,Équipement bébé,0.9975797133538977,True,Exacompta Étui De 100 Fiches Bristol Ligné Non Perforé 148x210mm Vert Exacompta ETUI 100 F.BRISTOL T...
4458,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.4385961201998784,True,3 Gentlemen Écossais - Collection Azur - 2004 
4459,2583,Articles sport,2583,Articles sport,0.6293741780714384,True,Régulateur de niveau Vitalia de Aqualux - Pièce à sceller Type de pièces : Régulateur de niveau  Col...
4460,2583,Articles sport,2583,Articles sport,0.9999972496629167,True,Bâche de piscine bleue ronde en PE 488 cm Cette bâche solaire de piscine repose directement sur la s...
4461,1300,Jeux vidéo ancien,2582,Matériel & accessoires,0.7773188714021488,False,Front Upper & Lower Arms+ Knuckle Arms + Harden Steel Cvd+ Sst For Traxxas Udr-Autre Aluminum Front ...
4462,2280,Jeux vidéo,2280,Jeux vidéo,0.9314844316343922,True,Historia N° 460 Du 01/04/1985 - Karl Marx Amoureux Par Alain Decaux - La Nouvelle Caledonie Devient ...
4463,2583,Articles sport,2583,Articles sport,0.9973488269326679,True,sta rite - pompe à filtration 1cv 16m3/h triphasé 5p2re3 sta rite sta rite - pompe à filtration 1cv ...
4464,50,Jouets & Jeux,50,Jouets & Jeux,0.9930579431950969,True,Chargeur Adaptateur Ue Plug Ac Fast 5v 3.4a Prise Usb ¿¿Changeable ¿¿ 3 Ports Chargeur Adaptateur se...
4465,2905,Instruments musique,2905,Instruments musique,0.9987731102974039,True,Castlevania: Lords Of Shadow 2 - Bundle - Jeu En Téléchargement NOTE : code d&#39;activation à utili...
4466,2280,Jeux vidéo,2280,Jeux vidéo,0.6653213441635083,True,Ravage N° 4 Du 01/04/2011 - Demonworld La Magie - Godex Tyrannides - Void - Regles Inedites Et Scena...
4467,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.5271909461657268,True,Tente De Jardin - Voiture Montée en quelques secondes pour s'amuser pendant des heures ! Cette super...
4468,1140,TV,1140,TV,0.9362338940502616,True,Marvel Legends - Angel Version 1 
4469,2583,Articles sport,2583,Articles sport,0.9994855310186176,True,Kit piscine bois Sunbay Vanille Premium Ø 412 x 119 m + Kit d'entretien + Spot Kit piscine bois Vani...
4470,2403,Livres en langues étrangères,10,Livres,0.4042868885469463,False, Livre La Vie Des Betes De Reiser 1985 
4471,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9945141395076232,True,Wltoys A120-A380 24ghz 510mm Envergure 3ch Rc Avion À Voilure Fixe Rtf-Générique WLtoys A120-A380 24...
4472,1920,Musique amplifiée,1920,Musique amplifiée,0.950609536551202,True,Home Office Voiture Accessoires Emoji Smiley Mépris Coussin Coussin Toy Cadeau 26 Home Office voitur...
4473,1281,Téléphonie fixe,1280,Accessoires téléphones,0.5530279468301313,False,Cottage Opéenne Bricolage Miniature Dollhouse Temps Kit Appartement Kit Diy Dollhouse Cottage europé...
4474,1160,Électroménager,1160,Électroménager,0.9997784463172188,True,Noble Falkenrath X2 - Magic Mtg - Innistrad 
4475,1560,Photos,1560,Photos,0.9220750241184537,True,Tabouret De Bar Gris Lot De 8 Design En Similicuir Et Métal ChroméTabourets Réglable Hauteur totale ...
4476,2280,Jeux vidéo,2280,Jeux vidéo,0.8484721346495284,True,Officiel Des Spectacles (L') N° 2959 Du 10/09/2003 - Chevallier Et Laspales - Deviation Obligatoire....
4477,2705,Accessoires console,2705,Accessoires console,0.9319148313602078,True,L?Arbre De Vie - La Guérison Du Monde / Deuxième Tome D'un écrit facile vous aborderez avec aisance ...
4478,2705,Accessoires console,2705,Accessoires console,0.998134739530241,True,Esthétique De Hegel (Les Fiches De Lecture D'universalis) <p>Chaque volume de la collection <i>Fiche...
4479,2060,Articles soins,1560,Photos,0.8889837131290845,False,Sac Cadeau De Noël De Sucrerie Sac À Dos Joyeux Noël De Sucrerie Sac À Main Père Noël Décor Lujuik N...
4480,1140,TV,1140,TV,0.9467698383662415,True,The Big Bang - Sweatshirt Bazinga Super Logo - Red (S) 
4481,1320,CD,2060,Articles soins,0.9777093950086775,False,Veilleuse Chargement Usb Led Light House Party Coloré Magique 3d Décor @Damaier253 Veilleuse Le char...
4482,2280,Jeux vidéo,2280,Jeux vidéo,0.9665039178723428,True,Auto (L') N° 4408 Du 09/11/1912 - La Securite En Aeroplane - Le Salon De L'olympia - Badoud Contre E...
4483,1160,Électroménager,1160,Électroménager,0.9486410605353978,True,Pack 3 Boosters Soleil Et Lune 6 Lumiere Interdite Avec Une Carte Miasmax Et Une Piece Pokemon 3pack...
4484,2583,Articles sport,2583,Articles sport,0.9999622899560767,True,Traitement anti-algues piscine DESALGIN Bayrol 1L 
4485,2583,Articles sport,2583,Articles sport,0.8017066966911927,True,Kit de 2 raccords de DAB - Pièces détachées Kit de 2 raccords de DAB - Pièces détachées
4486,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9950385925357819,True,Trampoline Exit Elegant Ground Premium 366 + Filet De Securite Deluxe (Gris) Le trampoline inground ...
4487,60,Consoles,60,Consoles,0.9999718118475175,True,5.1 Pouces Hd Écran De Lecteur De Jeu Double Joystick Sortie Tv Portable Mp3 Caméra De Film Multiméd...
4488,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9760603692558651,True,Moakoada®Idu U36w 2.4ghz Wifi Et Fpv Mini Drone Avec 480p De La Caméra-Générique UDI U36W 2.4Ghz WIF...
4489,1140,TV,1140,TV,0.985377320634752,True,Puella Magi Madoka Magica Mini Statuette Pvc Petanko Kyouko Saku Statuette en PVC taille env. 7 cm e...
4490,2060,Articles soins,1560,Photos,0.8853190196313409,False,Acier Inoxydable En Cristal De Diamant Champagne Bouchon Mousseux Bouteille De Vin Plug-Sea Accessoi...
4491,2280,Jeux vidéo,10,Livres,0.5709870356968578,False,Programme  Officiel Festival De Cannes  2011 
4492,1301,Consoles rétro,1301,Consoles rétro,0.9974357358939485,True,Jeu de Billes ou Boules de Billard Pool  57 mm-France Ludic Jeu de boules de billard pool semi-profe...
4493,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9650054983391668,True,Doudou Plat Chien/Lapin Rose Planet Plush 
4494,1560,Photos,1560,Photos,0.8779929360059162,True,5 Dans 1 Casserole En Aluminium De Casserole De Poêle De Cookware Emballage inclus:<br />1 × Poêle à...
4495,2583,Articles sport,2583,Articles sport,0.9993018075606674,True,Kit piscine acier et résine Gré Fusion ovale 780 x 480 x 135 m + Bâche hiver + 2 spots LEDs blancs L...
4496,2060,Articles soins,2060,Articles soins,0.5091200506216069,True,Accessoire Salle De Bain@ Type De Hanging Longue Bandle Bain Brosse De Bain De Balle Type Boue Servi...
4497,2280,Jeux vidéo,2280,Jeux vidéo,0.9271206663424262,True,Tv Hebdo La Nouvelle Republique N° 19115 Du 15/09/2007 - Patrick Sebastien En Conflit Avec France 2 ...
4498,2522,Équipement bébé,2522,Équipement bébé,0.9967055841139462,True,Leitz Complete 44800025 Cahier 80 Feuilles A6 Ligné Rouge 
4499,1140,TV,1140,TV,0.7647817663026736,True,"Figurines ""Haribo"" - Les Oursons Font Du Sport (2003) Lot De 2 (N°2 Et 8) 2 figurines ""Haribo"" année..."
4500,2280,Jeux vidéo,2280,Jeux vidéo,0.6044618117281366,True,Télé Star N°796 - 30 Dec. 1991 - Les Inconnus - Linda Evans - Daniel Balavoine - Indochine  
4501,2522,Équipement bébé,2522,Équipement bébé,0.9997356000870122,True,Leitz 25 X Chemise À Spirale Format A4 Carton Colorspan Rouge LEITZ Chemise à spirale format A4 Cart...
4502,1140,TV,1140,TV,0.998916352847152,True,"Figurine En Plomb Marvel Hors-Série "" Hulk "" Eaglemoss. Figurine Marvel Hors-série "" HULK ""."
4503,2220,Puériculture,2220,Puériculture,0.9436937020273157,True,Doudoune James - Matelassee Polyester Double Polaire - 30 Cm - Ecru - Pour Chien Doudoune James - Ma...
4504,10,Livres,10,Livres,0.3347889026469105,True,Partition De Musique : Concerto N°7 Pour Violon Et Orchestre (Manuscrit Autographe)   Del Sigr Giuse...
4505,2583,Articles sport,2583,Articles sport,0.9999999045960505,True,Intex 28142 piscine hors-sol ronde Easy Set 366x84 Piscine hors-sol INTEX EASY SET 28142Pratique et ...
4506,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9455687108665461,True,Collection De Romans De Franck G. Slaughter De 14 Livres En Cuir 
4507,2522,Équipement bébé,2522,Équipement bébé,0.9535243485341017,True,Neutre Boite 5000 Agrafes 8/4 Galvanisé 
4508,50,Jouets & Jeux,50,Jouets & Jeux,0.7178603337518866,True,Mini Haut-Parleurs Led Colorés Haut-Parleurs Stéréo Sans Fil Avec Boule De Commande À Distance_Hoero...
4509,1280,Accessoires téléphones,1281,Téléphonie fixe,0.7983702575978241,False,4pc Bébé Enfants Salle De Bain Nuage Jeu D'eau Pulvérisation Jouets De Bain Jouets D'enfants Jouets ...
4510,2583,Articles sport,2583,Articles sport,0.8088791626299253,True,Support mural pour accessoires de Astralpool - Nettoyage manuel Support mural pour accessoires de As...
4511,1160,Électroménager,1160,Électroménager,0.6589380460833651,True,Carte Quardiddl - Frogohopp N° 2d 
4512,40,DVD & Films,1280,Accessoires téléphones,0.4646462115768113,False,1/175 Yomeimon Processed By Gold Plating W/Deluxe Case I have modeled a panoramic view of the Horyuj...
4513,1320,CD,1320,CD,0.9134888661596338,True,Tobi Matratze Babybay Original Medicott Extraluftig Weiß Tobi Matratze babybay original medicott ext...
4514,2583,Articles sport,2583,Articles sport,0.9954316860839506,True,Lot de 2 Cartouches Weltico C6 Lot de 2 Cartouches de filtration Weltico C6 (625 mm)<strong>Cartouch...
4515,2582,Matériel & accessoires,1320,CD,0.24487110182169436,False,"Habillage Pour Serre Tunnel """"Tomato Greenhouse"""" <p>Habillage pour serre Tomato Greenhouse 3 x 1 x ..."
4516,1920,Musique amplifiée,1920,Musique amplifiée,0.9733011213767983,True,Canapé Mignon Lit Pour Chat Accueil Décoration Coussin Festival De Taie D'oreiller Couverture Zjj684...
4517,1281,Téléphonie fixe,1280,Accessoires téléphones,0.9145207893514685,False,Silverlit Robot Takibot Talkback Robot Avec Emotions Couls Assorties Silverlit Robot Takibot Talkbac...
4518,2905,Instruments musique,2905,Instruments musique,0.744071562882113,True,Jagged Alliance 2 - Jeu En Téléchargement Le petit pays de Arulco a été pris d&#39;assaut par un dic...
4519,1160,Électroménager,1160,Électroménager,0.8914868689408365,True,Groudon Ex Xy42 (Promo) 180hp Xy05 - Booster Optimisé Attaque Eclair De 10 Cartes Pokemon Anglaises 
4520,60,Consoles,60,Consoles,0.9999434505541299,True,Ldk Jeu 2.6/2.7 Pouces Écran Mini Console De Jeu Portable Nostalgique Enfants Rétro Jeu Mini Famille...
4521,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8686028038478832,True,Doudou Souris Rouge Beige Un Copain Pour L An 2000 Sucre D Orge doudou souris rouge beige un copain ...
4522,1180,Décoration,1180,Décoration,0.9980032749204447,True,Lettre Décorative : Lettre C La bande des Lilliputiens joue aux décorateurs et habille la chambre de...
4523,1920,Musique amplifiée,1920,Musique amplifiée,0.9767396340091391,True,Gant De Cuisine Manique England 
4524,1140,TV,1140,TV,0.9729258543284719,True,Hot Toys Mms363 - Marvel Comics - Captain America : Civil Wars - Black Panther Nouveau dans la Boîte...
4525,2522,Équipement bébé,2522,Équipement bébé,0.9401292513598261,True,The 2007 Import And Export Market For Rigid Plastic Tubes Pipes And Hoses In Indonesia 
4526,1560,Photos,1560,Photos,0.9567185424850922,True,Nora Table Basse Scandinave Décor Chene Sonoma Et Laquée Blanc Mat - L 120 X L 60 Cm NORA Table bass...
4527,2583,Articles sport,2583,Articles sport,0.9996971036169123,True,THERMOMETRE POUR PISCINE modelle TORTUE 
4528,1281,Téléphonie fixe,1281,Téléphonie fixe,0.8720974214268304,True,The School Of Life - What Should I Do With My Life? Top Trumps Style Game - Pitch Various Jobs Again...
4529,1140,TV,1140,TV,0.8960074885176718,True,Star Wars Cabezon C3-Po Resina Matériau: Résine.
4530,2403,Livres en langues étrangères,10,Livres,0.381121413951221,False,Code Du Travail Lamy Social 
4531,1920,Musique amplifiée,1920,Musique amplifiée,0.9910448294429539,True,Happy Easter Taies D'oreiller En Lin Coussin Sofa Home Décor Taie Happy Easter taies d&#39;oreiller ...
4532,1920,Musique amplifiée,1920,Musique amplifiée,0.9903278937388265,True,Oiseau Cotton Tree Linge Coussin Coussin Case Couverture Taille Cover Home Decor Pillow Case 18312 O...
4533,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9937290466728524,True,4pcs Fer Crochet Mer Pêche Route D'eau Douce Sous-Crochet En Acier Au Carbone Fishook Pêche À La Lig...
4534,2060,Articles soins,2060,Articles soins,0.9426720384580621,True,Main Dreamcatcher Plumes Veilleuse Mur Voiture Chambre Hanging Home Decor Gn Fait à la main Dreamcat...
4535,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8231022517944189,True,Maison De Poupée En Bois 3d Diy Furniture Modèle Miniature Cadeaux De Noël Jouets Hu5673 Dollhouse e...
4536,2583,Articles sport,2583,Articles sport,0.9958959728527961,True,Piscine Linéa 500 x 800 - 140 cm <strong>Piscine en kit rectangulaire - Linéa 500 x 800 - hauteur 14...
4537,1160,Électroménager,1160,Électroménager,0.9908879175056223,True,Yu-Gi-Oh! - Ys14-Fr010 - Magicien Observateur Du Temps - Super Rare Chaque tour le ou les premières ...
4538,1301,Consoles rétro,1301,Consoles rétro,0.9999235748990779,True,3 paires de Noël de bébé mignon enfants chaud et doux Chaussettes Casual Mignon Boîte Chaussettes un...
4539,2583,Articles sport,2583,Articles sport,0.9996562387778246,True,Pompe filtrante à cartouche 1250 L / h 28602GS <p>Cette pompe filtrante à cartouche 28602GS de la ma...
4540,1560,Photos,1560,Photos,0.5099696446396672,True,Mobilier D'extérieur 17 Pcs Résine Tressée Et Bois D'acacia <p>Cet ensemble de salle à manger en rés...
4541,1940,Instrument musique,1940,Instrument musique,0.9999927979051898,True,Megabox Kinder Schoko-Bons Mini Boîte de 2Kg<br>De petits bonbons de chocolat Kinder fourrés au lait...
4542,2583,Articles sport,2583,Articles sport,0.999054493534574,True,Liner seul pour piscine bois SunWater 555 x 300 x 140 m Bleu Liner de remplacement pour la piscine e...
4543,2060,Articles soins,2060,Articles soins,0.7885618461648091,True,1bouquet 8 Têtes Artificielles Pivoine Soie Feuille Fleur Accueil Mariage Décor Fleur Artificielle 7...
4544,40,DVD & Films,40,DVD & Films,0.6897408398656864,True,Tales Of The World Reve Unitia 
4545,2582,Matériel & accessoires,2582,Matériel & accessoires,0.8277703740526681,True,Ensemble Salon Jardin Mobilier En Rotin Gris Tabouret Table Canapé En L Coussin Caractéristiques:Set...
4546,1280,Accessoires téléphones,10,Livres,0.15460142867800158,False,Spektrum As6410l Dsmx 6-Channel Ultra Micro As3x Receiver Spektrum AS6410L DSMX 6-Ch Ultra Micro AS3...
4547,1140,TV,1140,TV,0.959575050388351,True,Tintin - François De Haddoque - Figurine Collection Carrefour Market. 
4548,2220,Puériculture,2220,Puériculture,0.9999988974141873,True,Collier:Collier Pour Chien Chien Chiot De Chat Avec Collier Bling Crystal Bow Cuir Rd / Xs Collier p...
4549,2583,Articles sport,2583,Articles sport,0.9987837409186876,True,Kit piscine acier blanc Gré Bora Bora ronde 320 x 122 m + Bâche à bulles + Tapis de sol Kit de pisci...
4550,1160,Électroménager,1160,Électroménager,0.999727817401092,True,Yu-Gi-Oh! - Exfo-Fr092 - Quartz Fantôme Chevalier-Gemmes - Super Rare 
