,in_test,in_train_original,in_train_balanced,is_ignored
9865,False,True,False,True
9866,False,True,True,False
9867,False,True,True,False
9868,False,True,True,False
9869,False,True,True,False
9870,True,False,False,False
9871,False,True,False,True
9872,False,True,True,False
9873,False,True,True,False
9874,True,False,False,False
9875,False,True,True,False
9876,False,True,False,True
9877,False,True,False,True
9878,False,True,True,False
9879,False,True,True,False
9880,True,False,False,False
9881,False,True,False,True
9882,False,True,True,False
9883,False,True,True,False
9884,False,True,True,False
9885,False,True,False,True
9886,False,True,True,False
9887,True,False,False,False
9888,False,True,True,False
9889,False,True,True,False
9890,False,True,False,True
9891,False,True,True,False
9892,True,False,False,False
9893,False,True,False,True
9894,False,True,True,False
9895,False,True,True,False
9896,True,False,False,False
9897,False,True,False,True
9898,False,True,True,False
9899,True,False,False,False
9900,False,True,False,True
9901,False,True,True,False
9902,False,True,False,True
9903,True,False,False,False
9904,True,False,False,False
9905,False,True,True,False
9906,False,True,True,False
9907,False,True,True,False
9908,True,False,False,False
9909,False,True,True,False
9910,False,True,True,False
9911,False,True,True,False
9912,False,True,True,False
9913,False,True,True,False
9914,False,True,False,True
9915,False,True,False,True
9916,False,True,True,False
9917,True,False,False,False
9918,False,True,True,False
9919,True,False,False,False
9920,True,False,False,False
9921,True,False,False,False
9922,False,True,True,False
9923,False,True,False,True
9924,False,True,True,False
9925,True,False,False,False
9926,False,True,True,False
9927,False,True,True,False
9928,False,True,True,False
9929,False,True,False,True
9930,True,False,False,False
9931,True,False,False,False
9932,False,True,True,False
9933,False,True,False,True
9934,True,False,False,False
9935,False,True,False,True
9936,False,True,True,False
9937,False,True,True,False
9938,False,True,True,False
9939,False,True,True,False
9940,False,True,True,False
9941,False,True,True,False
9942,False,True,True,False
9943,False,True,True,False
9944,False,True,False,True
9945,False,True,True,False
9946,True,False,False,False
9947,False,True,True,False
9948,False,True,False,True
9949,True,False,False,False
9950,False,True,True,False
9951,False,True,False,True
9952,False,True,True,False
9953,True,False,False,False
9954,True,False,False,False
9955,True,False,False,False
9956,False,True,False,True
9957,False,True,False,True
9958,False,True,True,False
9959,False,True,True,False
9960,False,True,True,False
9961,False,True,True,False
9962,False,True,False,True
9963,False,True,True,False
9964,False,True,True,False
9965,False,True,True,False
9966,False,True,True,False
9967,True,False,False,False
9968,False,True,False,True
9969,False,True,True,False
9970,True,False,False,False
9971,False,True,False,True
9972,False,True,False,True
9973,True,False,False,False
9974,False,True,False,True
9975,False,True,True,False
9976,False,True,True,False
9977,False,True,True,False
9978,False,True,True,False
9979,False,True,False,True
9980,False,True,True,False
9981,False,True,True,False
9982,False,True,False,True
9983,True,False,False,False
9984,False,True,False,True
9985,False,True,False,True
9986,False,True,False,True
9987,False,True,True,False
9988,False,True,False,True
9989,False,True,True,False
9990,False,True,False,True
9991,False,True,True,False
9992,False,True,True,False
9993,False,True,True,False
9994,False,True,True,False
9995,False,True,True,False
9996,True,False,False,False
9997,True,False,False,False
9998,False,True,True,False
9999,False,True,True,False
10000,False,True,True,False
10001,False,True,False,True
10002,False,True,False,True
10003,False,True,False,True
10004,True,False,False,False
10005,True,False,False,False
10006,False,True,True,False
10007,False,True,False,True
10008,False,True,True,False
10009,True,False,False,False
10010,True,False,False,False
10011,False,True,True,False
10012,False,True,False,True
10013,False,True,True,False
10014,True,False,False,False
10015,False,True,False,True
10016,False,True,True,False
10017,False,True,True,False
10018,False,True,True,False
10019,False,True,False,True
10020,False,True,False,True
10021,False,True,True,False
10022,True,False,False,False
10023,False,True,False,True
10024,True,False,False,False
10025,False,True,True,False
10026,False,True,True,False
10027,False,True,True,False
10028,False,True,False,True
10029,False,True,True,False
10030,False,True,True,False
10031,False,True,True,False
10032,False,True,True,False
10033,False,True,False,True
10034,False,True,False,True
10035,False,True,True,False
10036,False,True,True,False
10037,False,True,True,False
10038,False,True,False,True
10039,True,False,False,False
10040,True,False,False,False
10041,False,True,True,False
10042,True,False,False,False
10043,False,True,True,False
10044,False,True,True,False
10045,False,True,False,True
10046,False,True,True,False
10047,True,False,False,False
10048,False,True,True,False
10049,False,True,True,False
10050,False,True,True,False
10051,False,True,True,False
10052,False,True,True,False
10053,False,True,True,False
10054,False,True,False,True
10055,True,False,False,False
10056,True,False,False,False
10057,True,False,False,False
10058,False,True,True,False
10059,False,True,True,False
10060,False,True,False,True
10061,False,True,True,False
10062,True,False,False,False
10063,False,True,False,True
10064,False,True,False,True
10065,False,True,False,True
10066,False,True,True,False
10067,True,False,False,False
10068,False,True,False,True
10069,False,True,True,False
10070,False,True,False,True
10071,False,True,True,False
10072,False,True,True,False
10073,True,False,False,False
10074,False,True,False,True
10075,False,True,True,False
10076,False,True,False,True
10077,False,True,True,False
10078,False,True,True,False
10079,False,True,True,False
10080,False,True,False,True
10081,False,True,True,False
10082,True,False,False,False
10083,False,True,True,False
10084,False,True,True,False
10085,False,True,True,False
10086,False,True,True,False
10087,False,True,True,False
10088,False,True,True,False
10089,True,False,False,False
10090,False,True,True,False
10091,True,False,False,False
10092,False,True,True,False
10093,False,True,False,True
10094,False,True,True,False
10095,False,True,True,False
10096,False,True,False,True
10097,False,True,True,False
10098,True,False,False,False
10099,False,True,False,True
10100,False,True,True,False
10101,False,True,False,True
10102,False,True,False,True
10103,False,True,False,True
10104,False,True,True,False
10105,False,True,True,False
10106,False,True,False,True
10107,False,True,True,False
10108,False,True,True,False
10109,False,True,True,False
10110,False,True,True,False
10111,False,True,True,False
10112,True,False,False,False
10113,False,True,True,False
10114,False,True,True,False
10115,False,True,True,False
10116,False,True,False,True
10117,False,True,True,False
10118,False,True,False,True
10119,False,True,False,True
10120,False,True,False,True
10121,False,True,True,False
10122,False,True,True,False
10123,False,True,True,False
10124,False,True,True,False
10125,False,True,False,True
10126,True,False,False,False
10127,False,True,False,True
10128,False,True,True,False
10129,False,True,True,False
10130,True,False,False,False
10131,True,False,False,False
10132,False,True,True,False
10133,False,True,False,True
10134,False,True,True,False
10135,False,True,False,True
10136,False,True,True,False
10137,False,True,False,True
10138,False,True,True,False
10139,False,True,False,True
10140,False,True,True,False
10141,False,True,True,False
10142,False,True,True,False
10143,False,True,False,True
10144,True,False,False,False
10145,False,True,True,False
10146,True,False,False,False
10147,True,False,False,False
10148,False,True,False,True
10149,True,False,False,False
10150,False,True,True,False
10151,False,True,True,False
10152,False,True,False,True
10153,False,True,True,False
10154,False,True,True,False
10155,False,True,True,False
10156,True,False,False,False
10157,False,True,True,False
10158,True,False,False,False
10159,True,False,False,False
10160,False,True,False,True
10161,False,True,True,False
10162,False,True,True,False
10163,False,True,True,False
10164,False,True,False,True
10165,False,True,False,True
10166,True,False,False,False
10167,False,True,True,False
10168,False,True,True,False
10169,False,True,False,True
10170,False,True,True,False
10171,True,False,False,False
10172,False,True,False,True
10173,False,True,True,False
10174,False,True,True,False
10175,False,True,True,False
10176,False,True,False,True
10177,False,True,True,False
10178,False,True,True,False
10179,False,True,False,True
10180,False,True,False,True
10181,True,False,False,False
10182,False,True,False,True
10183,False,True,True,False
10184,False,True,False,True
10185,True,False,False,False
10186,False,True,False,True
10187,False,True,False,True
10188,True,False,False,False
10189,False,True,True,False
10190,False,True,False,True
10191,False,True,True,False
10192,False,True,False,True
10193,False,True,False,True
10194,False,True,True,False
10195,True,False,False,False
10196,False,True,True,False
10197,False,True,False,True
10198,True,False,False,False
10199,True,False,False,False
10200,False,True,True,False
10201,True,False,False,False
10202,False,True,True,False
10203,False,True,False,True
10204,False,True,False,True
10205,False,True,False,True
10206,False,True,False,True
10207,True,False,False,False
10208,False,True,True,False
10209,False,True,True,False
10210,False,True,False,True
10211,False,True,True,False
10212,False,True,True,False
10213,False,True,True,False
10214,False,True,True,False
10215,True,False,False,False
10216,False,True,True,False
10217,True,False,False,False
10218,False,True,True,False
10219,True,False,False,False
10220,False,True,False,True
10221,False,True,True,False
10222,False,True,True,False
10223,False,True,True,False
10224,False,True,True,False
10225,True,False,False,False
10226,True,False,False,False
10227,False,True,True,False
10228,False,True,False,True
10229,False,True,False,True
10230,False,True,True,False
10231,False,True,False,True
10232,False,True,True,False
10233,False,True,False,True
10234,False,True,True,False
10235,False,True,True,False
10236,False,True,True,False
10237,False,True,True,False
10238,False,True,True,False
10239,True,False,False,False
10240,False,True,True,False
